72	stack		가리다
72	hide		가리다
72	conceal		가리다
72	shield		가리다
72	shelter		가리다
72	screen		가리다
72	cover		가리다
72	obstruct		가리다
72	bury		가리다
72	cloak		가리다
72	veil		가리다
72	a part		가리마
72	a kind of razor clam		가리맛
72	Sinonovacula constricta		가리맛
72	a scallop		가리비
72	discretion		가리사니
72	prudence		가리사니
72	sense		가리사니
72	knowledge		가리사니
72	wisdom		가리사니
72	a clue		가리사니
72	the drift of an affair		가리사니
72	the drift of an affair		가리새
72	a spoonbill		가리새
72	become hidden		가리어지다
72	get covered		가리어지다
72	be cloaked		가리어지다
72	be screened		가리어지다
72	a white horse with a black mane		가리온
72	screen		가리우다
72	obstruct		가리우다
72	be screende		가리이다
72	be obstructed		가리이다
72	point to		가리키다
72	indicate		가리키다
72	point out		가리키다
72	show		가리키다
72	denote		가리키다
72	tell		가리키다
72	mean		가리키다
72	thwart		가리틀다
72	hinder		가리틀다
72	interrupt		가리틀다
72	interfere with		가리틀다
72	stand in another's way		가리틀다
72	work against		가리틀다
72	demand a share in  windfall		가리틀다
72	miserly		가린스럽다
72	stingy		가린스럽다
72	niggardly		가린스럽다
72	the whirl of hair on the crown of the head		가마
72	a hair whirl		가마
72	an rion pot		가마
72	a kettle		가마
72	a caldron		가마
72	an oven		가마
72	a kiln		가마
72	a furnace		가마
72	a palanquin		가마
72	a sedan chair		가마
72	a bag		가마
72	a bale		가마
72	a sack		가마
72	a group of 100		가마
72	specially used to count tobacco pouches and tarpaulin bags		가마
72	a palanquin bearer		가마꾼
72	dark yellowish		가마노르께하다
72	a straw bag		가마니
72	a bale		가마니
72	a sack		가마니
72	a person who is the butt of ridicule		가마리
72	a caldron		가마솥
72	an iron pot		가마솥
72	a large kettle		가마솥
72	a boiler		가마솥
72	be far-off		가마아득하다
72	faraway		가마아득하다
72	distant		가마아득하다
72	a cormorant		가마우지
72	Phalacrocorax carbo		가마우지
72	the shafts of a palanquin		가마채
72	a fireman at a kiln		가마호수
72	a kind of cosmos plant		가막사리
72	Bidens tripartita		가막사리
72	a prison		가막소
72	a door latch		가막쇠
72	a corbicula		가막조개
72	a kind of small shell		가막조개
72	Be silent		가만
72	Hush		가만
72	Keep quiet		가만
72	just as it is		가만
72	with no interference		가만
72	quietly		가만가만
72	leave alone		가만두다
72	leave as it is		가만두다
72	leave undisturbed		가만두다
72	leave intact		가만두다
72	remain still		가만있다
72	keep silent		가만있다
72	stay motionless		가만있다
72	sit still		가만있다
72	stand idle		가만있다
72	well		가만있다
72	let me see		가만있다
72	just a minute		가만있다
72	quiet		가만하다
72	still		가만히
72	quietly		가만히
72	silently		가만히
72	quietly		가만히
72	softly		가만히
72	stealthily		가만히
72	on the sly		가만히
72	secretly		가만히
72	seriously		가만히
72	deliberately		가만히
72	inevitably		가만히
72	manage		가말다
72	conduct		가말다
72	dispose of		가말다
72	deal with		가말다
72	take care of		가말다
72	hope		가망
72	promise		가망
72	prospect		가망
72	likelihood		가망
72	probability		가망
72	possibility		가망
72	chance		가망
72	odds		가망
72	black		가맣다
72	dark		가맣다
72	black		까맣다
72	dark		까맣다
72	far		가맣다
72	far off		가맣다
72	be in the distance		가맣다
72	be beyond one's reach		가맣다
72	be long way off		가맣다
72	far		까맣다
72	far off		까맣다
72	be in the distance		까맣다
72	be beyond one's reach		까맣다
72	be long way off		까맣다
72	a nap		가매
72	a doze		가매
72	sham sleep		가매
72	temporary burial		가매장
72	joining		가맹
72	affiliation		가맹
72	participation		가맹
72	a member nation		가맹국
72	a mask		가면
72	a disguise		가면
72	a cloak		가면
72	play the hypocrite		가면
72	a temporary license		가면허
72	an assumed name		가명
72	an alias		가명
72	a pen name		가명
72	a pseudonym		가명
72	my mother		가모
72	Mother		가모
72	a housewife		가모
72	a family shrine		가묘
72	singing and dancing		가무
72	all musical and other entertainments		가무
72	faint		가무러지다
72	become faint		가무러지다
72	swoon		가무러지다
72	faint		까무러지다
72	become faint		까무러지다
72	swoon		까무러지다
72	faint		가무러치다
72	swoon		가무러치다
72	suffer a fainting fit		가무러치다
72	fall senseless		가무러치다
72	faint		까무러치다
72	swoon		까무러치다
72	suffer a fainting fit		까무러치다
72	fall senseless		까무러치다
72	make away with surreptitiously		가무리다
72	steal  unnoticed		가무리다
72	blackish		가무스름하다
72	one's family		가문
72	a spruce		가문비나무
72	a silver fir		가문비나무
72	Picea jezoensis		가문비나무
72	a forged document		가문서
72	dry weather		가물
72	a drought		가물
72	a drouth		가물
72	a dry spell		가물
72	want of rain		가물
72	flickeringly		가물가물
72	blinkingly		가물가물
72	dimly		가물가물
72	hazily		가물가물
72	flicker		가물거리다
72	gleam		가물거리다
72	glimmer		가물거리다
72	be dim		가물거리다
72	be misty		가물거리다
72	grow hazy		가물거리다
72	be blurred		가물거리다
72	blink		가물거리다
72	loom		가물거리다
72	droughty		가물다
72	dry		가물다
72	rainless		가물다
72	arid		가물다
72	become droughty		가물들다
72	enter a period of drought		가물들다
72	suffer from a drought		가물들다
72	drought		가물음
72	a snake fish		가물치
72	a snakehead		가물치
72	a mullet		가물치
72	Channa argus		가물치
72	dotted with black		가뭇가뭇
72	be nowhere to be seen		가뭇없다
72	leave no trace behind		가뭇없다
72	hear nothing of		가뭇없다
72	blackish		가뭇하다
72	season  with		가미
72	add		가미
72	introduce		가미
72	add  to a regular medical prescription		가미
72	a wig		가발
72	false hair		가발
72	toupee		가발
72	a bag		가방
72	a handbag		가방
72	a valise		가방
72	a suitcase		가방
72	a briefcase		가방
72	a trunk		가방
72	a game played in Silla times on midutumn day		가배
72	the midautumn festival day		가배
72	family rules		가법
72	a family tradition		가법
72	household etiquette		가법
72	addition		가법
72	variableness		가변
72	changeableness		가변
72	variable		가변
72	changeable		가변
72	variable expenses		가변 비용
72	variable capital		가변 자본
72	a variable resistor		가변 저항기
72	a rheostat		가변 저항기
72	a variable condenser		가변 콘덴서
72	light		가볍다
72	slight		가볍다
72	mild		가볍다
72	careless		가볍다
72	imprudent		가볍다
72	thoughtless		가볍다
72	undignified		가볍다
72	rash		가볍다
72	frivolous		가볍다
72	flippant		가볍다
72	insignificant		가볍다
72	unimportant		가볍다
72	trivial		가볍다
72	easy		가볍다
72	simple		가볍다
72	plain		가볍다
72	light		가볍다
72	easy		가볍다
72	light		가볍다
72	nine-point hand		가보
72	a family treasure		가보
72	an heirloom		가보
72	a family tree		가보
72	genealogy		가보
72	lineage		가보
72	pedigree		가보
72	a genealogical table		가보
72	a servant		가복
72	a domestic		가복
72	a counterfeit copy		가본
72	a spurious edition		가본
72	basting		가봉
72	tacking		가봉
72	the first fitting		가봉
72	right or wrong		가부
72	good or bad		가부
72	aye and no		가부
72	pro and con		가부
72	for and against		가부
72	advisability		가부
72	propriety		가부
72	proper or improper		가부
72	my father		가부
72	Father		가부
72	my husband		가부
72	I		가부
72	your husband		가부
72	a paterfamilias		가부장
72	a patriarch		가부장
72	a matriarch		가부장
72	lightly		가분가분
72	nimbly		가분가분
72	easily		가분가분
72	airily		가분가분
72	gently		가분가분
72	an improper fraction		가분수
72	light		가분하다
72	be not heavy		가분하다
72	nimble		가분하다
72	an advance		가불
72	advance payment		가불
72	suspense payment		가불
72	a temporary advance		가불
72	light		가붓가붓
72	very light		가붓가붓
72	domestic poverty		가빈
72	rather light		가뿟하다
72	be out of breath		가쁘다
72	gasp for breath		가쁘다
72	pant		가쁘다
72	hard		가쁘다
72	trying		가쁘다
72	syncope		가사
72	suspended animation		가사
72	apparent death		가사
72	household duties		가사
72	household affairs		가사
72	family matters		가사
72	housekeeping		가사
72	housework		가사
72	the words of a song		가사
72	words		가사
72	the text		가사
72	the libretto		가사
72	an old form of Korean verse		가사
72	a surplice		가사
72	a stole		가사
72	a cope		가사
72	a monk's robe		가사
72	addition		가산
72	inclusion		가산
72	family property		가산
72	additional charges		가산금
72	fine for default		가산금
72	countable and uncountable nouns		가산·불가산 명사
72	an additional tax		가산세
72	a hateful stuck-up attitude		가살
72	be stuck-up and hateful		가살스럽다
72	a hateful stuck-up person		가살쟁이
72	cultivated ginseng		가삼
72	a semblance		가상
72	an appearance		가상
72	a ghost		가상
72	a secondary image		가상
72	a pseudomorph		가상
72	imagination		가상
72	supposition		가상
72	approve		가상하다
72	comment		가상하다
72	praise		가상하다
72	cross		가새지르다
72	intersect		가새지르다
72	join crosswise		가새지르다
72	cut across		가새지르다
72	a letter from one's home		가서
72	regrettable		가석
72	deplorable		가석
72	lamentable		가석
72	unfortunate		가석
72	parole		가석방
72	release on parole		가석방
72	the hem		가선
72	the border		가선
72	the wrinkles of a double eyelid fold		가선
72	wiring		가선
72	a wire		가선
72	construction		가설
72	installation		가설
72	temporary installation		가설
72	hypothesis		가설
72	supposition		가설
72	fiction		가설
72	a hypothesis		가설
72	an assumption		가설
72	a supposition		가설
72	the family honor		가성
72	causticity		가성
72	a feigned voice		가성
72	falsetto		가성
72	false nearsightedness		가성 근시
72	a false vocal cord		가성대
72	help		가세
72	assistance		가세
72	aid support		가세
72	backing		가세
72	reinforcements		가세
72	a family's financial condition		가세
72	laughable		가소롭다
72	ridiculous		가소롭다
72	silly		가소롭다
72	absurd		가소롭다
72	plastics		가소물
72	plasticity		가소성
72	a family		가속
72	one's people		가속
72	acceleration		가속
72	acceleration		가속도
72	one's family		가솔
72	members of one's family		가솔
72	gasoline		가솔린
72	gas		가솔린
72	petrol		가솔린
72	juice		가솔린
72	a singer		가수
72	a vocalist		가수
72	a vocal performer		가수
72	a mantissa		가수
72	a feigned sleep		가수
72	a suspense receipt		가수금
72	hydrolysis		가수분해
72	imaginary demand		가수요
72	fictitious use		가수요
72	speculative demand		가수요
72	gas		가스
72	natural gas		가스
72	coal gas		가스
72	a gas lamp		가스등
72	a gas range		가스 레인지
72	gas cooker		가스 레인지
72	gas stove		가스 레인지
72	become intractable		가스러지다
72	bristle		가스러지다
72	a gas mask		가스 마스크
72	a gaseous nebula		가스 성운
72	a gas chamber		가스실
72	a gas oven		가스실
72	gas fuel		가스 연료
72	intractable		가슬가슬
72	rough		가슬가슬
72	the breast		가슴
72	the chest		가슴
72	the bosom		가슴
72	the bust		가슴
72	the heart		가슴
72	the bosom		가슴
72	te mind		가슴
72	the breast		가슴
72	a martingal		가슴걸이
72	the girth		가슴둘레
72	the bust		가슴둘레
72	one's mind		가슴속
72	one's intention		가슴속
72	one's inmost thoughts		가슴속
72	heartburn		가슴앓이
72	a sour stomach		가슴앓이
72	pyrosis		가슴앓이
72	cardialgia		가슴앓이
72	a pectoral		가슴지느러미
72	sleepy- eyed		가슴츠레하다
72	sleepy-lookding		가슴츠레하다
72	hair on the chest		가슴털
