gota_canal.n.01	Gota_Canal	
authority.n.07	authority	
authority.n.06	authorisation	authorization	authority	sanction	
authority.n.01	potency	authority	say-so	authorisation	dominance	authorization	
basic_point_defense_missile_system.n.01	basic_point_defense_missile_system	
authority.n.03	authority	
authority.n.02	authority	
alpine_ash.n.01	Eucalyptus_delegatensis	alpine_ash	mountain_oak	
post_horn.n.01	post_horn	
acetate_rayon.n.01	acetate	acetate_rayon	
bombacaceae.n.01	family_Bombacaceae	Bombacaceae	
light_middleweight.n.01	light_middleweight	
powder_horn.n.01	powder_horn	powder_flask	
pay_cut.n.01	pay_cut	salary_cut	
eugenia.n.01	Eugenia	genus_Eugenia	
stuff.n.03	stuff	clobber	
continuity.n.03	continuity	persistence	
continuity.n.02	continuity	
continuity.n.01	continuity	
curandero.n.01	curandero	
marmot.n.01	marmot	
food_pyramid.n.01	food_pyramid	
hamitic.n.01	Hamitic_language	Hamitic	
soldering_flux.n.01	soldering_flux	
pecan.n.01	pecan	
venous_pressure.n.01	venous_pressure	
track.n.06	track	caterpillar_track	caterpillar_tread	
mass.n.08	Mass	
dug.n.01	dug	
zaharias.n.01	Babe_Didrikson	Babe_Zaharias	Mildred_Ella_Didrikson_Zaharias	Mildred_Ella_Didrikson	Didrikson	Zaharias	
hyperbola.n.01	hyperbola	
serif.n.01	serif	seriph	
closed_universe.n.01	closed_universe	
cricket-bat_willow.n.01	cricket-bat_willow	Salix_alba_caerulea	
short_list.n.01	shortlist	short_list	
bush_shrike.n.01	bush_shrike	
dip_switch.n.01	DIP_switch	dual_inline_package_switch	
sapling.n.01	sapling	
banff.n.01	Banff	
auricula.n.02	auricula	auricular_appendix	auricular_appendage	
auricula.n.01	auricula	bear's_ear	Primula_auricula	
fagot_stitch.n.01	fagot_stitch	faggot_stitch	
flash_welding.n.01	flash_butt_welding	flash_welding	
supreme_allied_commander_atlantic.n.01	Supreme_Allied_Commander_Atlantic	SACLANT	
muzzle_loader.n.01	muzzle_loader	
large_intestine.n.01	large_intestine	
femoral_vein.n.01	femoral_vein	vena_femoralis	
inferior_colliculus.n.01	inferior_colliculus	
hypnotic_trance.n.01	hypnotic_trance	
sama-veda.n.01	Sama-Veda	
fly_in_the_ointment.n.01	fly_in_the_ointment	
vladivostok.n.01	Vladivostok	
time_frame.n.01	time_frame	
rubel.n.01	rubel	
vein.n.02	vein	
stall.n.04	stall	
invite.n.01	invite	
purple_chinese_houses.n.01	Collinsia_bicolor	innocense	Collinsia_heterophylla	purple_chinese_houses	
fret.n.03	Greek_key	key_pattern	Greek_fret	fret	
shahadah.n.01	shahadah	
gun_carriage.n.01	gun_carriage	
billion.n.03	billion	one_thousand_million	1000000000	
billion.n.01	billion	one_million_million	1000000000000	
southern_flounder.n.01	Paralichthys_lethostigmus	southern_flounder	
mombin.n.01	mombin_tree	jocote	mombin	Spondias_purpurea	
aristolochiaceae.n.01	family_Aristolochiaceae	birthwort_family	Aristolochiaceae	
gun_pendulum.n.01	gun_pendulum	
oak_blight.n.01	oak_blight	
group_participation.n.01	group_participation	
plug.n.01	plug	stopper	stopple	
general_delivery.n.01	poste_restante	general_delivery	
podocarp.n.01	podocarp	
osmundaceae.n.01	family_Osmundaceae	Osmundaceae	
vegetarianism.n.01	vegetarianism	
talipes_calcaneus.n.01	talipes_calcaneus	
burroughs.n.03	Burroughs	Edgar_Rice_Burroughs	
burroughs.n.02	Burroughs	William_Seward_Burroughs	
burroughs.n.01	Burroughs	William_S._Burroughs	William_Seward_Burroughs	William_Burroughs	
counterintelligence.n.01	counterintelligence	
implosion.n.02	implosion	
culotte.n.01	culotte	
sounding_board.n.02	sounding_board	soundboard	
featherbedding.n.01	featherbedding	
